OID,FID_,COUNT,AREA,MEAN
-1,6439,4,3600.000000000000000,-0.293161362409592
-1,6440,6,5400.000000000000000,-0.214660860598087
-1,6443,68,61200.000000000000000,-0.097491795635399
-1,6444,30,27000.000000000000000,-0.100644039114316
-1,6445,182,163800.000000000000000,-0.305550329632811
-1,6446,126,113400.000000000000000,-0.318422606540105
-1,6447,93,83700.000000000000000,-0.333573755397592
-1,6448,35,31500.000000000000000,-0.191890946882112
-1,6449,2,1800.000000000000000,-0.155045747756958
-1,6451,26,23400.000000000000000,-0.198742115153716
-1,6453,70,63000.000000000000000,-0.055386568286589
-1,6460,314,282600.000000000000000,-0.326839808730563
-1,6461,381,342900.000000000000000,-0.327305623826392
-1,6462,332,298800.000000000000000,-0.332781396806240
-1,6463,226,203400.000000000000000,-0.260383990815783
-1,6464,340,306000.000000000000000,-0.366642559100600
-1,6465,155,139500.000000000000000,-0.327206940420212
-1,6466,353,317700.000000000000000,-0.322530964742977
-1,6467,125,112500.000000000000000,-0.126651846647263
-1,6468,152,136800.000000000000000,-0.125589320828256
-1,6469,39,35100.000000000000000,-0.117903347198780
-1,6471,4,3600.000000000000000,-0.342376559972763
-1,6474,343,308700.000000000000000,-0.331930251667173
-1,6475,647,582300.000000000000000,-0.177156243525112
-1,6476,94,84600.000000000000000,-0.131816256236523
-1,6477,128,115200.000000000000000,-0.124818920390680
-1,6478,138,124200.000000000000000,-0.112841803418553
-1,6479,98,88200.000000000000000,-0.267006448032905
-1,6480,76,68400.000000000000000,-0.298334649911052
-1,6481,83,74700.000000000000000,-0.307818031454661
-1,6482,74,66600.000000000000000,-0.292277820609711
-1,6483,14,12600.000000000000000,-0.280046586479460
-1,6494,93,83700.000000000000000,-0.108632888684991
-1,6495,137,123300.000000000000000,-0.128109792940808
-1,6496,177,159300.000000000000000,-0.131419727778704
-1,6497,216,194400.000000000000000,-0.162003940592209
-1,6498,43,38700.000000000000000,-0.125792779548224
-1,6499,94,84600.000000000000000,-0.107837189543754
-1,6501,4,3600.000000000000000,-0.273186676204205
-1,6502,12,10800.000000000000000,-0.261484110107024
-1,6503,22,19800.000000000000000,-0.280017390847206
-1,6504,8,7200.000000000000000,-0.265646727755666
-1,6505,11,9900.000000000000000,-0.201633760874922
-1,6509,20,18000.000000000000000,-0.126793158799410
-1,6510,3,2700.000000000000000,-0.106396595637004
-1,6511,2,1800.000000000000000,-0.110852465033531
-1,6512,4,3600.000000000000000,-0.103476550430059
-1,6513,4,3600.000000000000000,-0.107803579419851
-1,6514,4,3600.000000000000000,-0.115399736911058
-1,6515,16,14400.000000000000000,-0.108444510959089
-1,6516,1003,902700.000000000000000,-0.097686912422463
-1,6517,911,819900.000000000000000,-0.082920495114002
-1,6518,297,267300.000000000000000,-0.106711688065770
-1,6521,9,8100.000000000000000,-0.356372906102075
-1,6522,4,3600.000000000000000,-0.367632448673248
-1,6523,11,9900.000000000000000,-0.274967721917412
-1,6524,21,18900.000000000000000,-0.276577941718556
-1,6525,15,13500.000000000000000,-0.257592001557350
-1,6526,5,4500.000000000000000,-0.297656464576721
-1,6527,3,2700.000000000000000,-0.300515343745550
-1,6528,52,46800.000000000000000,-0.117745720136624
-1,6529,94,84600.000000000000000,-0.144875751847916
-1,6530,45,40500.000000000000000,-0.135612331496345
-1,6531,7,6300.000000000000000,-0.113309640969549
-1,6532,17,15300.000000000000000,-0.119711487608797
-1,6533,46,41400.000000000000000,-0.110282096849835
-1,6534,42,37800.000000000000000,-0.318374618178322
-1,6538,194,174600.000000000000000,-0.206672783288145
-1,6539,45,40500.000000000000000,-0.252345800399780
-1,6540,69,62100.000000000000000,-0.277653731729673
-1,6545,46,41400.000000000000000,-0.256294447118821
-1,6546,84,75600.000000000000000,-0.208319282247907
-1,6547,153,137700.000000000000000,-0.266550721198905
-1,6550,446,401400.000000000000000,-0.225785554858601
-1,6551,74,66600.000000000000000,-0.206574156276278
-1,6552,141,126900.000000000000000,-0.270084810172412
-1,6553,219,197100.000000000000000,-0.270925642897005
-1,6554,152,136800.000000000000000,-0.266042655824046
-1,6555,397,357300.000000000000000,-0.202765002321236
-1,6556,48,43200.000000000000000,-0.181306042398016
-1,6557,153,137700.000000000000000,-0.125758213544983
-1,6558,209,188100.000000000000000,-0.115528269960549
-1,6559,501,450900.000000000000000,-0.198377372024064
-1,6560,301,270900.000000000000000,-0.189019223285276
-1,6561,503,452700.000000000000000,-0.181800323618098
-1,6562,71,63900.000000000000000,-0.209408135691159
-1,6563,364,327600.000000000000000,-0.229695083020808
-1,6564,68,61200.000000000000000,-0.212877984651748
-1,6568,241,216900.000000000000000,-0.163907733077330
-1,6569,102,91800.000000000000000,-0.206210599226110
-1,6570,168,151200.000000000000000,-0.239844141261918
-1,6571,7,6300.000000000000000,-0.313686247382845
-1,6572,6,5400.000000000000000,-0.043453246355057
-1,6573,2,1800.000000000000000,-0.040568049997091
-1,6574,39,35100.000000000000000,-0.338959886477544
-1,6575,179,161100.000000000000000,-0.318274143354853
-1,6576,32,28800.000000000000000,-0.321048146113753
-1,6577,163,146700.000000000000000,-0.318589961236240
-1,6578,69,62100.000000000000000,-0.333456078733223
-1,6579,329,296100.000000000000000,-0.325269631430008
-1,6580,1451,1305900.000000000000000,-0.300647772124601
-1,6581,1882,1693800.000000000000000,-0.314467356163181
-1,6582,27,24300.000000000000000,-0.209061856623049
-1,6586,784,705600.000000000000000,-0.212482096437289
-1,6588,145,130500.000000000000000,-0.231318257594931
-1,6589,208,187200.000000000000000,-0.220282517015361
-1,6590,2,1800.000000000000000,-0.213508814573288
-1,6592,7,6300.000000000000000,-0.134692879659789
-1,6593,103,92700.000000000000000,-0.237972006925101
-1,6594,97,87300.000000000000000,-0.241535935666143
-1,6595,62,55800.000000000000000,-0.290840049424479
-1,6596,28,25200.000000000000000,-0.269635551742145
-1,6597,166,149400.000000000000000,-0.213714574474886
-1,6598,64,57600.000000000000000,-0.236328817903996
-1,6599,16,14400.000000000000000,-0.222175209783018
-1,6600,7,6300.000000000000000,-0.219587709222521
-1,6601,77,69300.000000000000000,-0.216700535896537
-1,6602,75,67500.000000000000000,-0.247226317326228
-1,6603,73,65700.000000000000000,-0.245414070478857
-1,6605,72,64800.000000000000000,-0.269291031691763
-1,6606,37,33300.000000000000000,-0.078259319469735
-1,6607,31,27900.000000000000000,-0.074971483599755
-1,6608,106,95400.000000000000000,-0.074336289726901
-1,6609,250,225000.000000000000000,-0.080216754496098
-1,6610,86,77400.000000000000000,-0.063227183597032
-1,6611,368,331200.000000000000000,-0.059969992478095
-1,6612,187,168300.000000000000000,-0.065573818702749
-1,6613,796,716400.000000000000000,-0.096053490162495
-1,6614,497,447300.000000000000000,-0.047084537145477
-1,6615,25,22500.000000000000000,-0.044185261130333
-1,6616,12,10800.000000000000000,-0.043114685763915
-1,6617,261,234900.000000000000000,-0.043369573337593
-1,6618,325,292500.000000000000000,-0.079241846249654
-1,6619,559,503100.000000000000000,-0.096865803109938
-1,6620,366,329400.000000000000000,-0.086176882594661
-1,6621,271,243900.000000000000000,-0.039181427404669
-1,6622,153,137700.000000000000000,-0.033285080996993
-1,6623,116,104400.000000000000000,-0.041060896590352
-1,6624,6,5400.000000000000000,-0.038808582971493
-1,6625,60,54000.000000000000000,-0.036765504380067
-1,6626,262,235800.000000000000000,-0.046007776476500
-1,6627,478,430200.000000000000000,-0.052404658642898
-1,6628,334,300600.000000000000000,-0.057067560890834
-1,6629,314,282600.000000000000000,-0.063068640151411
-1,6630,207,186300.000000000000000,-0.054067528190244
-1,6631,699,629100.000000000000000,-0.054050419580868
-1,6632,39,35100.000000000000000,-0.071849575027441
-1,6633,38,34200.000000000000000,-0.144086313090826
-1,6634,47,42300.000000000000000,-0.161031972537649
-1,6635,15,13500.000000000000000,-0.328112695614497
-1,6640,552,496800.000000000000000,-0.328261635630675
-1,6641,878,790200.000000000000000,-0.332008668800693
-1,6642,390,351000.000000000000000,-0.302969887699836
-1,6645,37,33300.000000000000000,-0.161747000507406
-1,6646,148,133200.000000000000000,-0.044630978810223
-1,6647,1,900.000000000000000,-0.048420600593090
-1,6648,3,2700.000000000000000,-0.054929008086522
-1,6649,4,3600.000000000000000,-0.044832939282060
-1,6651,3,2700.000000000000000,-0.039834074676037
-1,6654,2,1800.000000000000000,-0.158612601459026
-1,6655,8,7200.000000000000000,-0.126656234264374
-1,6657,69,62100.000000000000000,-0.324812476617703
-1,6661,3,2700.000000000000000,-0.074167117476463
-1,6663,2,1800.000000000000000,-0.113322526216507
-1,6664,6,5400.000000000000000,-0.113157935440540
-1,6668,6,5400.000000000000000,-0.044684619953235
-1,6670,91,81900.000000000000000,-0.155922679619475
-1,6678,46,41400.000000000000000,-0.175873595087425
-1,6679,8,7200.000000000000000,-0.094383338466287
-1,6686,2,1800.000000000000000,-0.295634150505066
-1,6687,85,76500.000000000000000,-0.272778149562724
-1,6688,66,59400.000000000000000,-0.213392574001442
-1,6689,20,18000.000000000000000,-0.208804818987846
-1,6690,21,18900.000000000000000,-0.207631355240231
-1,6691,66,59400.000000000000000,-0.239713919885231
-1,6692,3,2700.000000000000000,-0.315548519293467
-1,6693,2,1800.000000000000000,-0.247830025851727
-1,6694,24,21600.000000000000000,-0.079406905298432
-1,6701,1,900.000000000000000,-0.118005603551865
-1,6702,33,29700.000000000000000,-0.224094276175354
-1,6703,12,10800.000000000000000,-0.200693300614754
-1,6704,5,4500.000000000000000,-0.100538834929466
-1,6705,9,8100.000000000000000,-0.038106864525212
-1,6707,8,7200.000000000000000,-0.038668232038617
-1,6711,4,3600.000000000000000,-0.073877405375242
-1,6712,26,23400.000000000000000,-0.123391156013195
-1,6713,78,70200.000000000000000,-0.131052900392276
-1,6714,2,1800.000000000000000,-0.129697985947132
-1,6716,396,356400.000000000000000,-0.112521088409303
-1,6717,12,10800.000000000000000,-0.223896738141775
-1,6718,8,7200.000000000000000,-0.169834155589342
-1,6719,22,19800.000000000000000,-0.122304098172621
-1,6720,2,1800.000000000000000,-0.130268931388855
-1,6721,87,78300.000000000000000,-0.142233583776430
-1,6722,376,338400.000000000000000,-0.157468151578561
-1,6723,13,11700.000000000000000,-0.132326069932718
-1,6726,25,22500.000000000000000,-0.075440165400505
-1,6728,8,7200.000000000000000,-0.088294716551900
-1,6730,78,70200.000000000000000,-0.053404167007941
-1,6733,1,900.000000000000000,-0.049419581890106
-1,6735,7,6300.000000000000000,-0.035774415092809
-1,6737,31,27900.000000000000000,-0.106044833217898
