OID,FID_,COUNT,AREA,MEAN
-1,60731,5,4500.000000000000000,4.805710482597351
-1,60732,6,5400.000000000000000,-18.115004777908325
-1,60733,32,28800.000000000000000,-73.163552820682526
-1,60734,22,19800.000000000000000,-21.210970813577827
-1,60735,1,900.000000000000000,-29.160461425781250
-1,60736,2,1800.000000000000000,-34.190346717834473
-1,60737,3,2700.000000000000000,-25.093758265177410
-1,60738,5,4500.000000000000000,-20.178024435043334
-1,60739,2,1800.000000000000000,-21.410623550415039
-1,60740,79,71100.000000000000000,-11.376365789601319
-1,60741,5,4500.000000000000000,-31.896772289276122
-1,60742,10,9000.000000000000000,-25.383387231826781
-1,60743,1,900.000000000000000,-30.719858169555664
-1,60744,33,29700.000000000000000,-12.916998256336559
-1,60745,40,36000.000000000000000,-21.337466329336166
-1,60746,2,1800.000000000000000,-18.097773551940918
-1,60747,1,900.000000000000000,-22.791952133178711
-1,60748,4,3600.000000000000000,-3.764329373836517
-1,60749,7,6300.000000000000000,-21.187009215354919
-1,60750,3,2700.000000000000000,-29.211950461069744
-1,60751,13,11700.000000000000000,-60.803152460318344
-1,60752,4,3600.000000000000000,-16.126974344253540
-1,60753,18,16200.000000000000000,-15.877060360378689
-1,60754,2,1800.000000000000000,-16.045406818389893
-1,60755,91,81900.000000000000000,-24.881326108188418
-1,60756,5,4500.000000000000000,-22.571991968154908
-1,60757,5,4500.000000000000000,-27.840276145935057
-1,60759,2,1800.000000000000000,5.173293158411980
-1,60760,3,2700.000000000000000,-2.895088036855062
-1,60761,2,1800.000000000000000,-24.473439931869507
-1,60762,2,1800.000000000000000,-9.120795249938965
-1,60763,2,1800.000000000000000,-13.626879215240479
-1,60764,2,1800.000000000000000,-19.487116336822510
-1,60765,13,11700.000000000000000,-29.507527057941143
-1,60766,11,9900.000000000000000,-23.466380238533020
-1,60767,2,1800.000000000000000,-15.398411035537720
-1,60768,11,9900.000000000000000,-28.608659332448784
-1,60769,7,6300.000000000000000,-46.226006099155974
-1,60770,5,4500.000000000000000,-37.284106731414795
-1,60771,2,1800.000000000000000,-61.812923431396484
-1,60772,4,3600.000000000000000,-49.414875268936157
-1,60773,1,900.000000000000000,-60.767250061035156
-1,60774,4,3600.000000000000000,-19.145624160766602
-1,60775,3,2700.000000000000000,-43.858995119730629
-1,60776,1,900.000000000000000,-33.908382415771484
-1,60777,1,900.000000000000000,-22.363498687744141
-1,60778,3,2700.000000000000000,-6.368092695871989
-1,60779,3,2700.000000000000000,4.608251174290975
-1,60780,3,2700.000000000000000,-48.163047790527344
